timestamp,date,provider,model,input_tokens,output_tokens,cost_usd
2026-01-24T18:45:04.600278,2026-01-24,mistral,mistral-large-latest,651,0,0.001302
2026-01-24T18:45:05.529217,2026-01-24,mistral,mistral-large-latest,448,0,0.000896
2026-01-24T18:45:06.458454,2026-01-24,mistral,mistral-large-latest,396,0,0.000792
2026-01-24T18:45:07.344976,2026-01-24,mistral,mistral-large-latest,400,0,0.000800
2026-01-24T18:45:08.299493,2026-01-24,mistral,mistral-large-latest,414,0,0.000828
2026-01-24T18:45:10.101491,2026-01-24,mistral,mistral-large-latest,401,0,0.000802
2026-01-24T18:45:11.191244,2026-01-24,mistral,mistral-large-latest,414,0,0.000828
2026-01-24T18:45:12.101075,2026-01-24,mistral,mistral-large-latest,405,0,0.000810
2026-01-24T18:45:13.113523,2026-01-24,mistral,mistral-large-latest,429,0,0.000858
2026-01-24T18:45:14.021378,2026-01-24,mistral,mistral-large-latest,428,0,0.000856
2026-01-24T18:45:27.912759,2026-01-24,mistral,mistral-large-latest,722,445,0.004114
2026-01-24T18:45:31.543994,2026-01-24,mistral,mistral-large-latest,696,138,0.002220
2026-01-24T18:45:32.668940,2026-01-24,mistral,mistral-large-latest,703,0,0.001406
2026-01-24T18:45:33.693119,2026-01-24,mistral,mistral-large-latest,645,0,0.001290
2026-01-24T18:45:34.718392,2026-01-24,mistral,mistral-large-latest,663,0,0.001326
2026-01-24T18:45:39.530815,2026-01-24,mistral,mistral-large-latest,655,197,0.002492
2026-01-24T18:45:40.455210,2026-01-24,mistral,mistral-large-latest,643,0,0.001286
2026-01-24T18:45:44.701478,2026-01-24,mistral,mistral-large-latest,692,138,0.002212
2026-01-24T18:45:45.644648,2026-01-24,mistral,mistral-large-latest,603,0,0.001206
2026-01-24T18:45:46.619804,2026-01-24,mistral,mistral-large-latest,692,0,0.001384
2026-01-24T18:45:47.632011,2026-01-24,mistral,mistral-large-latest,664,0,0.001328
2026-01-24T18:45:48.646265,2026-01-24,mistral,mistral-large-latest,655,0,0.001310
2026-01-24T18:45:49.669365,2026-01-24,mistral,mistral-large-latest,615,0,0.001230
2026-01-24T18:45:50.694421,2026-01-24,mistral,mistral-large-latest,657,0,0.001314
2026-01-24T18:45:51.619772,2026-01-24,mistral,mistral-large-latest,642,0,0.001284
2026-01-24T18:45:52.739375,2026-01-24,mistral,mistral-large-latest,619,0,0.001238
2026-01-24T18:45:53.744812,2026-01-24,mistral,mistral-large-latest,619,0,0.001238
2026-01-24T18:45:59.641952,2026-01-24,mistral,mistral-large-latest,729,241,0.002904
2026-01-24T18:46:00.703781,2026-01-24,mistral,mistral-large-latest,687,0,0.001374
2026-01-24T18:46:01.918716,2026-01-24,mistral,mistral-large-latest,746,0,0.001492
2026-01-24T18:46:02.879530,2026-01-24,mistral,mistral-large-latest,787,0,0.001574
2026-01-24T18:46:03.903054,2026-01-24,mistral,mistral-large-latest,735,0,0.001470
2026-01-24T18:46:04.926830,2026-01-24,mistral,mistral-large-latest,786,0,0.001572
2026-01-24T18:46:05.926640,2026-01-24,mistral,mistral-large-latest,650,0,0.001300
2026-01-24T18:46:06.974855,2026-01-24,mistral,mistral-large-latest,618,0,0.001236
2026-01-24T18:46:07.877057,2026-01-24,mistral,mistral-large-latest,716,0,0.001432
2026-01-24T18:46:08.843669,2026-01-24,mistral,mistral-large-latest,720,0,0.001440
2026-01-24T18:46:09.845024,2026-01-24,mistral,mistral-large-latest,672,0,0.001344
2026-01-24T18:46:11.509493,2026-01-24,mistral,mistral-large-latest,691,0,0.001382
2026-01-24T18:46:12.747948,2026-01-24,mistral,mistral-large-latest,685,0,0.001370
2026-01-24T18:46:13.699210,2026-01-24,mistral,mistral-large-latest,635,0,0.001270
2026-01-24T18:46:14.758468,2026-01-24,mistral,mistral-large-latest,629,0,0.001258
2026-01-24T18:46:15.745532,2026-01-24,mistral,mistral-large-latest,692,0,0.001384
2026-01-24T18:46:16.805499,2026-01-24,mistral,mistral-large-latest,864,0,0.001728
2026-01-24T18:46:17.829578,2026-01-24,mistral,mistral-large-latest,682,0,0.001364
2026-01-24T18:46:18.853691,2026-01-24,mistral,mistral-large-latest,641,0,0.001282
2026-01-24T18:46:19.779667,2026-01-24,mistral,mistral-large-latest,776,0,0.001552
2026-01-24T18:46:20.820919,2026-01-24,mistral,mistral-large-latest,695,0,0.001390
2026-01-24T18:46:21.800129,2026-01-24,mistral,mistral-large-latest,614,0,0.001228
2026-01-24T18:46:22.776869,2026-01-24,mistral,mistral-large-latest,673,0,0.001346
2026-01-24T18:46:23.671268,2026-01-24,mistral,mistral-large-latest,672,0,0.001344
2026-01-24T18:46:24.656593,2026-01-24,mistral,mistral-large-latest,635,0,0.001270
2026-01-24T18:46:25.618969,2026-01-24,mistral,mistral-large-latest,821,0,0.001642
2026-01-24T18:46:27.667962,2026-01-24,mistral,mistral-large-latest,890,55,0.002110
2026-01-24T18:46:28.652513,2026-01-24,mistral,mistral-large-latest,714,0,0.001428
2026-01-24T18:46:29.606042,2026-01-24,mistral,mistral-large-latest,779,0,0.001558
2026-01-24T18:46:30.718802,2026-01-24,mistral,mistral-large-latest,666,0,0.001332
2026-01-24T18:46:31.668795,2026-01-24,mistral,mistral-large-latest,674,0,0.001348
2026-01-24T18:46:33.074472,2026-01-24,mistral,mistral-large-latest,630,0,0.001260
2026-01-24T18:46:34.432318,2026-01-24,mistral,mistral-large-latest,654,0,0.001308
2026-01-24T18:46:35.389667,2026-01-24,mistral,mistral-large-latest,694,0,0.001388
2026-01-24T18:46:36.311215,2026-01-24,mistral,mistral-large-latest,866,0,0.001732
2026-01-24T18:46:37.596039,2026-01-24,mistral,mistral-large-latest,728,0,0.001456
2026-01-24T18:46:38.616789,2026-01-24,mistral,mistral-large-latest,751,0,0.001502
2026-01-24T18:46:39.640859,2026-01-24,mistral,mistral-large-latest,685,0,0.001370
2026-01-24T18:46:40.866765,2026-01-24,mistral,mistral-large-latest,749,0,0.001498
2026-01-24T18:46:41.804722,2026-01-24,mistral,mistral-large-latest,804,0,0.001608
2026-01-24T18:46:43.019562,2026-01-24,mistral,mistral-large-latest,805,0,0.001610
2026-01-24T18:46:44.041621,2026-01-24,mistral,mistral-large-latest,849,0,0.001698
2026-01-24T18:46:44.979670,2026-01-24,mistral,mistral-large-latest,716,0,0.001432
2026-01-24T18:46:46.158123,2026-01-24,mistral,mistral-large-latest,764,0,0.001528
2026-01-24T18:46:54.901433,2026-01-24,mistral,mistral-large-latest,793,334,0.003590
2026-01-24T18:47:00.122277,2026-01-24,mistral,mistral-large-latest,741,174,0.002526
2026-01-24T18:47:06.060345,2026-01-24,mistral,mistral-large-latest,728,215,0.002746
2026-01-24T18:47:06.997902,2026-01-24,mistral,mistral-large-latest,694,0,0.001388
2026-01-24T18:47:08.005980,2026-01-24,mistral,mistral-large-latest,681,0,0.001362
2026-01-24T18:47:08.939188,2026-01-24,mistral,mistral-large-latest,723,0,0.001446
2026-01-24T18:47:09.956080,2026-01-24,mistral,mistral-large-latest,786,0,0.001572
2026-01-24T18:47:11.000887,2026-01-24,mistral,mistral-large-latest,817,0,0.001634
2026-01-24T18:47:16.657720,2026-01-24,mistral,mistral-large-latest,651,224,0.002646
2026-01-24T18:47:17.557513,2026-01-24,mistral,mistral-large-latest,448,0,0.000896
2026-01-24T18:47:18.451363,2026-01-24,mistral,mistral-large-latest,396,0,0.000792
2026-01-24T18:47:19.358713,2026-01-24,mistral,mistral-large-latest,400,0,0.000800
2026-01-24T18:47:20.256759,2026-01-24,mistral,mistral-large-latest,414,0,0.000828
2026-01-24T18:47:21.150306,2026-01-24,mistral,mistral-large-latest,401,0,0.000802
2026-01-24T18:47:22.137124,2026-01-24,mistral,mistral-large-latest,414,0,0.000828
2026-01-24T18:47:23.160929,2026-01-24,mistral,mistral-large-latest,405,0,0.000810
2026-01-24T18:47:24.064749,2026-01-24,mistral,mistral-large-latest,429,0,0.000858
2026-01-24T18:47:24.965365,2026-01-24,mistral,mistral-large-latest,428,0,0.000856
2026-01-26T07:49:48.231805,2026-01-26,ollama,dolphin-llama3:8b,479,0,0.000000
2026-01-26T07:49:50.069695,2026-01-26,ollama,dolphin-llama3:8b,504,0,0.000000
2026-01-26T07:49:52.251956,2026-01-26,ollama,dolphin-llama3:8b,572,0,0.000000
2026-01-26T07:49:54.205618,2026-01-26,ollama,dolphin-llama3:8b,495,0,0.000000
2026-01-26T07:49:56.163649,2026-01-26,ollama,dolphin-llama3:8b,537,0,0.000000
2026-01-26T07:49:58.188012,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:50:00.282864,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:50:02.447172,2026-01-26,ollama,dolphin-llama3:8b,611,0,0.000000
2026-01-26T07:50:04.613184,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:50:06.771051,2026-01-26,ollama,dolphin-llama3:8b,606,0,0.000000
2026-01-26T07:50:08.936989,2026-01-26,ollama,dolphin-llama3:8b,598,0,0.000000
2026-01-26T07:50:11.163596,2026-01-26,ollama,dolphin-llama3:8b,645,0,0.000000
2026-01-26T07:50:13.388994,2026-01-26,ollama,dolphin-llama3:8b,616,0,0.000000
2026-01-26T07:50:15.683704,2026-01-26,ollama,dolphin-llama3:8b,661,0,0.000000
2026-01-26T07:50:18.038407,2026-01-26,ollama,dolphin-llama3:8b,663,0,0.000000
2026-01-26T07:50:20.280552,2026-01-26,ollama,dolphin-llama3:8b,655,0,0.000000
2026-01-26T07:50:22.569960,2026-01-26,ollama,dolphin-llama3:8b,658,0,0.000000
2026-01-26T07:50:24.813716,2026-01-26,ollama,dolphin-llama3:8b,652,0,0.000000
2026-01-26T07:50:27.109070,2026-01-26,ollama,dolphin-llama3:8b,644,0,0.000000
2026-01-26T07:50:29.540700,2026-01-26,ollama,dolphin-llama3:8b,638,0,0.000000
2026-01-26T07:50:31.702200,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:50:35.557212,2026-01-26,ollama,dolphin-llama3:8b,642,76,0.000000
2026-01-26T07:50:37.921683,2026-01-26,ollama,dolphin-llama3:8b,668,0,0.000000
2026-01-26T07:50:41.563956,2026-01-26,ollama,dolphin-llama3:8b,660,56,0.000000
2026-01-26T07:50:43.997061,2026-01-26,ollama,dolphin-llama3:8b,663,0,0.000000
2026-01-26T07:50:46.220823,2026-01-26,ollama,dolphin-llama3:8b,647,0,0.000000
2026-01-26T07:50:48.241373,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:50:50.271477,2026-01-26,ollama,dolphin-llama3:8b,553,0,0.000000
2026-01-26T07:50:52.298091,2026-01-26,ollama,dolphin-llama3:8b,528,0,0.000000
2026-01-26T07:50:54.328269,2026-01-26,ollama,dolphin-llama3:8b,559,0,0.000000
2026-01-26T07:50:56.420806,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:50:58.451153,2026-01-26,ollama,dolphin-llama3:8b,548,0,0.000000
2026-01-26T07:51:01.716476,2026-01-26,ollama,dolphin-llama3:8b,524,52,0.000000
2026-01-26T07:51:03.747861,2026-01-26,ollama,dolphin-llama3:8b,551,0,0.000000
2026-01-26T07:51:05.839293,2026-01-26,ollama,dolphin-llama3:8b,565,0,0.000000
2026-01-26T07:51:07.868150,2026-01-26,ollama,dolphin-llama3:8b,532,0,0.000000
2026-01-26T07:51:10.111268,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:51:12.756703,2026-01-26,ollama,dolphin-llama3:8b,622,10,0.000000
2026-01-26T07:51:14.922116,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
2026-01-26T07:51:19.139860,2026-01-26,ollama,dolphin-llama3:8b,583,78,0.000000
2026-01-26T07:51:21.308776,2026-01-26,ollama,dolphin-llama3:8b,577,0,0.000000
2026-01-26T07:51:23.469386,2026-01-26,ollama,dolphin-llama3:8b,610,0,0.000000
2026-01-26T07:51:25.766299,2026-01-26,ollama,dolphin-llama3:8b,648,0,0.000000
2026-01-26T07:51:27.929036,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:51:30.286330,2026-01-26,ollama,dolphin-llama3:8b,666,0,0.000000
2026-01-26T07:51:32.783401,2026-01-26,ollama,dolphin-llama3:8b,716,0,0.000000
2026-01-26T07:51:35.505146,2026-01-26,ollama,dolphin-llama3:8b,640,16,0.000000
2026-01-26T07:51:37.940050,2026-01-26,ollama,dolphin-llama3:8b,689,0,0.000000
2026-01-26T07:51:42.080587,2026-01-26,ollama,dolphin-llama3:8b,681,71,0.000000
2026-01-26T07:51:46.584843,2026-01-26,ollama,dolphin-llama3:8b,735,75,0.000000
2026-01-26T07:51:49.271463,2026-01-26,ollama,dolphin-llama3:8b,731,0,0.000000
2026-01-26T07:51:51.857513,2026-01-26,ollama,dolphin-llama3:8b,729,0,0.000000
2026-01-26T07:51:53.975872,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
2026-01-26T07:51:57.694851,2026-01-26,ollama,dolphin-llama3:8b,583,71,0.000000
2026-01-26T07:51:59.807184,2026-01-26,ollama,dolphin-llama3:8b,596,0,0.000000
2026-01-26T07:52:01.978543,2026-01-26,ollama,dolphin-llama3:8b,593,0,0.000000
2026-01-26T07:52:04.216636,2026-01-26,ollama,dolphin-llama3:8b,616,0,0.000000
2026-01-26T07:52:06.528203,2026-01-26,ollama,dolphin-llama3:8b,620,0,0.000000
2026-01-26T07:52:08.929973,2026-01-26,ollama,dolphin-llama3:8b,635,0,0.000000
2026-01-26T07:52:11.169805,2026-01-26,ollama,dolphin-llama3:8b,612,0,0.000000
2026-01-26T07:52:13.682150,2026-01-26,ollama,dolphin-llama3:8b,702,0,0.000000
2026-01-26T07:52:16.133733,2026-01-26,ollama,dolphin-llama3:8b,653,0,0.000000
2026-01-26T07:52:19.070046,2026-01-26,ollama,dolphin-llama3:8b,692,14,0.000000
2026-01-26T07:52:23.848317,2026-01-26,ollama,dolphin-llama3:8b,718,96,0.000000
2026-01-26T07:52:26.620272,2026-01-26,ollama,dolphin-llama3:8b,769,0,0.000000
2026-01-26T07:52:29.442551,2026-01-26,ollama,dolphin-llama3:8b,737,8,0.000000
2026-01-26T07:52:32.082906,2026-01-26,ollama,dolphin-llama3:8b,723,0,0.000000
2026-01-26T07:52:37.222372,2026-01-26,ollama,dolphin-llama3:8b,768,107,0.000000
2026-01-26T07:52:40.210864,2026-01-26,ollama,dolphin-llama3:8b,861,0,0.000000
2026-01-26T07:52:42.719529,2026-01-26,ollama,dolphin-llama3:8b,694,0,0.000000
2026-01-26T07:52:43.821949,2026-01-26,ollama,dolphin-llama3:8b,202,0,0.000000
2026-01-26T07:52:45.122914,2026-01-26,ollama,dolphin-llama3:8b,293,0,0.000000
2026-01-26T07:52:46.499538,2026-01-26,ollama,dolphin-llama3:8b,300,0,0.000000
2026-01-26T07:52:47.873876,2026-01-26,ollama,dolphin-llama3:8b,315,0,0.000000
2026-01-26T07:52:49.381634,2026-01-26,ollama,dolphin-llama3:8b,391,0,0.000000
2026-01-26T07:52:50.886493,2026-01-26,ollama,dolphin-llama3:8b,380,0,0.000000
2026-01-26T07:52:52.324427,2026-01-26,ollama,dolphin-llama3:8b,353,0,0.000000
2026-01-26T07:52:54.171957,2026-01-26,ollama,dolphin-llama3:8b,479,0,0.000000
2026-01-26T07:52:56.018877,2026-01-26,ollama,dolphin-llama3:8b,504,0,0.000000
2026-01-26T07:52:58.190330,2026-01-26,ollama,dolphin-llama3:8b,572,0,0.000000
2026-01-26T07:53:00.165215,2026-01-26,ollama,dolphin-llama3:8b,495,0,0.000000
2026-01-26T07:53:02.131476,2026-01-26,ollama,dolphin-llama3:8b,537,0,0.000000
2026-01-26T07:53:04.172565,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:53:06.278768,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:53:08.451750,2026-01-26,ollama,dolphin-llama3:8b,611,0,0.000000
2026-01-26T07:53:10.626490,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:53:12.801525,2026-01-26,ollama,dolphin-llama3:8b,606,0,0.000000
2026-01-26T07:53:16.786801,2026-01-26,ollama,dolphin-llama3:8b,598,75,0.000000
2026-01-26T07:53:19.026857,2026-01-26,ollama,dolphin-llama3:8b,645,0,0.000000
2026-01-26T07:53:21.266530,2026-01-26,ollama,dolphin-llama3:8b,616,0,0.000000
2026-01-26T07:53:23.575697,2026-01-26,ollama,dolphin-llama3:8b,661,0,0.000000
2026-01-26T07:53:25.944002,2026-01-26,ollama,dolphin-llama3:8b,663,0,0.000000
2026-01-26T07:53:28.183302,2026-01-26,ollama,dolphin-llama3:8b,655,0,0.000000
2026-01-26T07:53:30.492072,2026-01-26,ollama,dolphin-llama3:8b,658,0,0.000000
2026-01-26T07:53:32.754002,2026-01-26,ollama,dolphin-llama3:8b,652,0,0.000000
2026-01-26T07:53:35.069171,2026-01-26,ollama,dolphin-llama3:8b,644,0,0.000000
2026-01-26T07:53:37.508285,2026-01-26,ollama,dolphin-llama3:8b,638,0,0.000000
2026-01-26T07:53:39.685715,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:53:41.890031,2026-01-26,ollama,dolphin-llama3:8b,642,0,0.000000
2026-01-26T07:53:44.255879,2026-01-26,ollama,dolphin-llama3:8b,668,0,0.000000
2026-01-26T07:53:46.630253,2026-01-26,ollama,dolphin-llama3:8b,660,2,0.000000
2026-01-26T07:53:51.276205,2026-01-26,ollama,dolphin-llama3:8b,663,87,0.000000
2026-01-26T07:53:53.521410,2026-01-26,ollama,dolphin-llama3:8b,647,0,0.000000
2026-01-26T07:53:55.558327,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:53:57.594643,2026-01-26,ollama,dolphin-llama3:8b,553,0,0.000000
2026-01-26T07:53:59.655735,2026-01-26,ollama,dolphin-llama3:8b,528,0,0.000000
2026-01-26T07:54:01.706975,2026-01-26,ollama,dolphin-llama3:8b,559,0,0.000000
2026-01-26T07:54:03.819390,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:54:05.856443,2026-01-26,ollama,dolphin-llama3:8b,548,0,0.000000
2026-01-26T07:54:07.910371,2026-01-26,ollama,dolphin-llama3:8b,524,0,0.000000
2026-01-26T07:54:09.965427,2026-01-26,ollama,dolphin-llama3:8b,551,0,0.000000
2026-01-26T07:54:12.081877,2026-01-26,ollama,dolphin-llama3:8b,565,0,0.000000
2026-01-26T07:54:14.119177,2026-01-26,ollama,dolphin-llama3:8b,532,0,0.000000
2026-01-26T07:54:16.362091,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:54:18.692417,2026-01-26,ollama,dolphin-llama3:8b,622,0,0.000000
2026-01-26T07:54:20.863741,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
2026-01-26T07:54:25.073228,2026-01-26,ollama,dolphin-llama3:8b,583,78,0.000000
2026-01-26T07:54:27.246488,2026-01-26,ollama,dolphin-llama3:8b,577,0,0.000000
2026-01-26T07:54:29.422172,2026-01-26,ollama,dolphin-llama3:8b,610,0,0.000000
2026-01-26T07:54:33.763785,2026-01-26,ollama,dolphin-llama3:8b,648,78,0.000000
2026-01-26T07:54:35.943521,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:54:38.311402,2026-01-26,ollama,dolphin-llama3:8b,666,0,0.000000
2026-01-26T07:54:40.824967,2026-01-26,ollama,dolphin-llama3:8b,716,0,0.000000
2026-01-26T07:54:43.556719,2026-01-26,ollama,dolphin-llama3:8b,640,16,0.000000
2026-01-26T07:54:46.001647,2026-01-26,ollama,dolphin-llama3:8b,689,0,0.000000
2026-01-26T07:54:50.137357,2026-01-26,ollama,dolphin-llama3:8b,681,71,0.000000
2026-01-26T07:54:53.082264,2026-01-26,ollama,dolphin-llama3:8b,735,11,0.000000
2026-01-26T07:54:55.722730,2026-01-26,ollama,dolphin-llama3:8b,731,0,0.000000
2026-01-26T07:55:00.126086,2026-01-26,ollama,dolphin-llama3:8b,729,87,0.000000
2026-01-26T07:55:02.238266,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
2026-01-26T07:55:05.980217,2026-01-26,ollama,dolphin-llama3:8b,583,72,0.000000
2026-01-26T07:55:08.085439,2026-01-26,ollama,dolphin-llama3:8b,596,0,0.000000
2026-01-26T07:55:10.263975,2026-01-26,ollama,dolphin-llama3:8b,593,0,0.000000
2026-01-26T07:55:12.509657,2026-01-26,ollama,dolphin-llama3:8b,616,0,0.000000
2026-01-26T07:55:14.812927,2026-01-26,ollama,dolphin-llama3:8b,620,0,0.000000
2026-01-26T07:55:17.124815,2026-01-26,ollama,dolphin-llama3:8b,635,0,0.000000
2026-01-26T07:55:19.363946,2026-01-26,ollama,dolphin-llama3:8b,612,0,0.000000
2026-01-26T07:55:21.877123,2026-01-26,ollama,dolphin-llama3:8b,702,0,0.000000
2026-01-26T07:55:24.330127,2026-01-26,ollama,dolphin-llama3:8b,653,0,0.000000
2026-01-26T07:55:29.645604,2026-01-26,ollama,dolphin-llama3:8b,692,94,0.000000
2026-01-26T07:55:34.508458,2026-01-26,ollama,dolphin-llama3:8b,718,97,0.000000
2026-01-26T07:55:39.786779,2026-01-26,ollama,dolphin-llama3:8b,769,99,0.000000
2026-01-26T07:55:42.613601,2026-01-26,ollama,dolphin-llama3:8b,737,8,0.000000
2026-01-26T07:55:45.254118,2026-01-26,ollama,dolphin-llama3:8b,723,0,0.000000
2026-01-26T07:55:47.905188,2026-01-26,ollama,dolphin-llama3:8b,768,0,0.000000
2026-01-26T07:55:50.901098,2026-01-26,ollama,dolphin-llama3:8b,861,0,0.000000
2026-01-26T07:55:53.410791,2026-01-26,ollama,dolphin-llama3:8b,694,0,0.000000
2026-01-26T07:55:54.516175,2026-01-26,ollama,dolphin-llama3:8b,202,0,0.000000
2026-01-26T07:55:55.817090,2026-01-26,ollama,dolphin-llama3:8b,293,0,0.000000
2026-01-26T07:55:57.189485,2026-01-26,ollama,dolphin-llama3:8b,300,0,0.000000
2026-01-26T07:55:58.564232,2026-01-26,ollama,dolphin-llama3:8b,315,0,0.000000
2026-01-26T07:56:00.070424,2026-01-26,ollama,dolphin-llama3:8b,391,0,0.000000
2026-01-26T07:56:01.570319,2026-01-26,ollama,dolphin-llama3:8b,380,0,0.000000
2026-01-26T07:56:02.999045,2026-01-26,ollama,dolphin-llama3:8b,353,0,0.000000
2026-01-26T07:56:04.843232,2026-01-26,ollama,dolphin-llama3:8b,479,0,0.000000
2026-01-26T07:56:06.685743,2026-01-26,ollama,dolphin-llama3:8b,504,0,0.000000
2026-01-26T07:56:08.857162,2026-01-26,ollama,dolphin-llama3:8b,572,0,0.000000
2026-01-26T07:56:10.829678,2026-01-26,ollama,dolphin-llama3:8b,495,0,0.000000
2026-01-26T07:56:12.817374,2026-01-26,ollama,dolphin-llama3:8b,537,0,0.000000
2026-01-26T07:56:14.853384,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:56:16.965494,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:56:19.143189,2026-01-26,ollama,dolphin-llama3:8b,611,0,0.000000
2026-01-26T07:56:21.325288,2026-01-26,ollama,dolphin-llama3:8b,586,0,0.000000
2026-01-26T07:56:23.501008,2026-01-26,ollama,dolphin-llama3:8b,606,0,0.000000
2026-01-26T07:56:27.481902,2026-01-26,ollama,dolphin-llama3:8b,598,75,0.000000
2026-01-26T07:56:29.723716,2026-01-26,ollama,dolphin-llama3:8b,645,0,0.000000
2026-01-26T07:56:31.964799,2026-01-26,ollama,dolphin-llama3:8b,616,0,0.000000
2026-01-26T07:56:34.275308,2026-01-26,ollama,dolphin-llama3:8b,661,0,0.000000
2026-01-26T07:56:36.643763,2026-01-26,ollama,dolphin-llama3:8b,663,0,0.000000
2026-01-26T07:56:38.888706,2026-01-26,ollama,dolphin-llama3:8b,655,0,0.000000
2026-01-26T07:56:41.197621,2026-01-26,ollama,dolphin-llama3:8b,658,0,0.000000
2026-01-26T07:56:43.461227,2026-01-26,ollama,dolphin-llama3:8b,652,0,0.000000
2026-01-26T07:56:45.775568,2026-01-26,ollama,dolphin-llama3:8b,644,0,0.000000
2026-01-26T07:56:48.216004,2026-01-26,ollama,dolphin-llama3:8b,638,0,0.000000
2026-01-26T07:56:50.391569,2026-01-26,ollama,dolphin-llama3:8b,602,0,0.000000
2026-01-26T07:56:52.568665,2026-01-26,ollama,dolphin-llama3:8b,642,0,0.000000
2026-01-26T07:56:54.965896,2026-01-26,ollama,dolphin-llama3:8b,668,0,0.000000
2026-01-26T07:56:58.616123,2026-01-26,ollama,dolphin-llama3:8b,660,56,0.000000
2026-01-26T07:57:01.139667,2026-01-26,ollama,dolphin-llama3:8b,663,3,0.000000
2026-01-26T07:57:03.381704,2026-01-26,ollama,dolphin-llama3:8b,647,0,0.000000
2026-01-26T07:57:05.423685,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:57:07.456732,2026-01-26,ollama,dolphin-llama3:8b,553,0,0.000000
2026-01-26T07:57:09.490202,2026-01-26,ollama,dolphin-llama3:8b,528,0,0.000000
2026-01-26T07:57:11.524856,2026-01-26,ollama,dolphin-llama3:8b,559,0,0.000000
2026-01-26T07:57:13.632880,2026-01-26,ollama,dolphin-llama3:8b,564,0,0.000000
2026-01-26T07:57:15.666589,2026-01-26,ollama,dolphin-llama3:8b,548,0,0.000000
2026-01-26T07:57:17.728289,2026-01-26,ollama,dolphin-llama3:8b,524,0,0.000000
2026-01-26T07:57:19.763792,2026-01-26,ollama,dolphin-llama3:8b,551,0,0.000000
2026-01-26T07:57:21.880642,2026-01-26,ollama,dolphin-llama3:8b,565,0,0.000000
2026-01-26T07:57:23.936902,2026-01-26,ollama,dolphin-llama3:8b,532,0,0.000000
2026-01-26T07:57:26.177210,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:57:28.487678,2026-01-26,ollama,dolphin-llama3:8b,622,0,0.000000
2026-01-26T07:57:30.662593,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
2026-01-26T07:57:34.393765,2026-01-26,ollama,dolphin-llama3:8b,583,59,0.000000
2026-01-26T07:57:36.562310,2026-01-26,ollama,dolphin-llama3:8b,577,0,0.000000
2026-01-26T07:57:38.736457,2026-01-26,ollama,dolphin-llama3:8b,610,0,0.000000
2026-01-26T07:57:42.550256,2026-01-26,ollama,dolphin-llama3:8b,648,59,0.000000
2026-01-26T07:57:44.729928,2026-01-26,ollama,dolphin-llama3:8b,603,0,0.000000
2026-01-26T07:57:47.105843,2026-01-26,ollama,dolphin-llama3:8b,666,0,0.000000
2026-01-26T07:57:49.619709,2026-01-26,ollama,dolphin-llama3:8b,716,0,0.000000
2026-01-26T07:57:53.531877,2026-01-26,ollama,dolphin-llama3:8b,640,66,0.000000
2026-01-26T07:57:55.978953,2026-01-26,ollama,dolphin-llama3:8b,689,0,0.000000
2026-01-26T07:58:00.125891,2026-01-26,ollama,dolphin-llama3:8b,681,71,0.000000
2026-01-26T07:58:02.951613,2026-01-26,ollama,dolphin-llama3:8b,735,8,0.000000
2026-01-26T07:58:05.591363,2026-01-26,ollama,dolphin-llama3:8b,731,0,0.000000
2026-01-26T07:58:08.030921,2026-01-26,ollama,dolphin-llama3:8b,729,0,0.000000
2026-01-26T07:58:10.147620,2026-01-26,ollama,dolphin-llama3:8b,584,0,0.000000
